user_id,flavor,rating
255,Coffee,5
255,Lemon Sorbet,3
255,Sweet Corn,4
255,Neapolitan,5
255,Hazelnut,5
255,Pineapple,4
255,Lavender Honey,4
255,Pan (Betel Leaf),5
256,Gajar Halwa,4
256,S'mores,4
256,Watermelon Sorbet,5
256,Strawberry,5
256,Rajbhog,4
256,Thandai,4
256,Pista (Pistachio),3
256,Cookies and Cream,4
256,Tender Coconut,4
256,Ferrero Rocher,3
256,Kesar (Saffron),4
256,Peach,5
256,Rooh Afza,4
256,Hazelnut,3
256,Litchi,4
256,Custard,4
256,Lemon Sorbet,5
257,Pan (Betel Leaf),5
257,Kesar (Saffron),5
257,Blueberry Cheesecake,5
257,Gajar Halwa,5
257,Lemon Sorbet,4
257,Tender Coconut,5
257,Cookie Dough,5
257,Rajbhog,5
257,Aamras,5
257,Sitaphal (Custard Apple),5
257,Elaichi (Cardamom),5
257,Guava,4
257,Thandai,5
257,Sweet Corn,5
257,S'mores,5
257,Mango Alphonso,5
257,Jackfruit,4
257,Watermelon Sorbet,4
258,Strawberry,3
258,Gajar Halwa,5
258,Kesar (Saffron),4
258,S'mores,5
258,Jamun,2
258,Dark Chocolate,5
258,Thandai,5
258,Tiramisu,5
258,Chocolate Almond,5
258,Lemon Sorbet,2
258,Gulkand,4
258,Birthday Cake,5
258,Biscoff,5
258,Neapolitan,5
258,Chikoo (Sapodilla),3
258,Elaichi (Cardamom),5
258,Blueberry Cheesecake,3
258,Rocky Road,5
258,Caramel Swirl,5
258,Mint Chocolate Chip,5
259,Malai Kulfi,5
259,Cookies and Cream,5
259,Lemon Sorbet,3
259,Watermelon Sorbet,3
259,Chikoo (Sapodilla),5
259,Elaichi (Cardamom),5
259,S'mores,5
259,Tender Coconut,5
259,Rose (Gulab),5
259,Coconut,4
259,Pineapple,4
259,Dry Fruit,5
259,Salted Caramel,5
259,Cookie Dough,5
259,Peanut Butter Cup,5
259,Matcha Green Tea,5
259,Guava,4
259,Butterscotch,5
259,Mango Kulfi,4
260,Caramel Swirl,5
260,Butterscotch,4
260,Thandai,4
260,Mango Sorbet,5
260,Matcha Green Tea,5
260,Tender Coconut,5
260,Red Velvet,3
260,Chocolate,3
260,Sweet Corn,5
260,Hazelnut,3
260,Tutti Frutti,5
260,Chocolate Fudge,3
260,Peanut Butter Cup,2
260,Aamras,5
260,Vanilla,5
260,Rabri,4
260,Lemon Sorbet,5
261,Chocolate Almond,5
261,Watermelon Sorbet,4
261,Lemon Sorbet,4
261,Rajbhog,5
261,Strawberry,4
261,Tutti Frutti,4
261,Tender Coconut,5
261,Cookie Dough,5
261,Strawberry Cheesecake,5
261,S'mores,5
261,Mint Chocolate Chip,5
261,Lavender Honey,5
261,Kesar (Saffron),5
261,Mango Alphonso,5
261,Litchi,4
262,Watermelon Sorbet,5
262,Jackfruit,5
262,Salted Caramel,5
262,Coconut,5
262,Cookies and Cream,4
262,Neapolitan,5
262,Dark Chocolate,3
262,Cookie Dough,4
262,Mango Alphonso,5
262,Butterscotch,4
262,Hazelnut,3
262,Black Currant,5
262,Ferrero Rocher,2
262,Chocolate Fudge,3
262,Pista (Pistachio),3
262,Vanilla,4
263,Blueberry Cheesecake,5
263,Peach,5
263,Mint Chocolate Chip,5
263,Guava,5
263,Pineapple,5
263,Sitaphal (Custard Apple),5
263,Chocolate Fudge,4
263,Cookie Dough,5
263,Jamun,5
263,Coconut,5
263,Strawberry Cheesecake,5
263,Tender Coconut,5
263,Elaichi (Cardamom),5
263,Mango Alphonso,5
263,Biscoff,5
263,Dark Chocolate,5
263,Rooh Afza,5
263,Red Velvet,5
263,Hazelnut,5
263,Badam (Almond),5
263,S'mores,5
263,Chikoo (Sapodilla),5
264,Badam (Almond),5
264,Kesar (Saffron),5
264,Chocolate,4
264,Mango Kulfi,5
264,Chikoo (Sapodilla),5
264,Dark Chocolate,3
264,Hazelnut,5
264,Rajbhog,5
264,Rabri,5
264,Matcha Green Tea,5
264,Caramel Swirl,5
264,Pan (Betel Leaf),5
264,Lemon Sorbet,2
264,Sweet Corn,5
264,Blueberry Cheesecake,4
264,Pineapple,4
264,Mango Sorbet,4
265,Chocolate Fudge,5
265,Dry Fruit,5
265,Butterscotch,5
265,Tutti Frutti,4
265,Pista (Pistachio),5
265,Dark Chocolate,5
265,Kesar (Saffron),5
265,Cookies and Cream,5
265,Coconut,5
265,Birthday Cake,5
265,Blueberry Cheesecake,4
265,Rabri,5
265,Mango Alphonso,4
265,Guava,4
265,Rajbhog,5
265,Matcha Green Tea,5
265,Badam (Almond),5
265,Custard,5
265,Caramel Swirl,5
265,Anjeer (Fig),5
265,Chocolate,5
266,Peanut Butter Cup,5
266,Biscoff,5
266,Sweet Corn,5
266,Kesar (Saffron),5
266,Gajar Halwa,5
266,Salted Caramel,5
266,Mango Alphonso,4
266,Tiramisu,5
266,Kesar Pista Kulfi,5
266,S'mores,5
266,Thandai,5
266,Cookies and Cream,5
266,Pista (Pistachio),5
266,Chocolate Almond,5
266,Kaju Draksh,5
266,Rose (Gulab),5
267,Chikoo (Sapodilla),4
267,Chocolate Fudge,5
267,Dark Chocolate,5
267,Gajar Halwa,5
267,Peanut Butter Cup,5
267,Hazelnut,5
267,Tutti Frutti,4
267,Biscoff,5
267,Cookie Dough,5
267,Chocolate,5
267,Mango Alphonso,4
267,Black Currant,4
267,Strawberry,4
267,Jackfruit,3
267,Rocky Road,5
267,Thandai,4
267,Peach,3
267,Mint Chocolate Chip,5
268,Chikoo (Sapodilla),5
268,Tender Coconut,5
268,Orange Cream,4
268,Dark Chocolate,5
268,Hazelnut,5
268,Cookies and Cream,5
268,Kesar Pista Kulfi,5
268,S'mores,5
268,Lemon Sorbet,4
268,Neapolitan,5
268,Matcha Green Tea,5
268,Rooh Afza,5
268,Salted Caramel,5
268,Chocolate Almond,5
268,Chocolate,5
268,Vanilla,5
268,Mango Sorbet,4
268,Sweet Corn,5
268,Watermelon Sorbet,4
268,Cookie Dough,5
268,Peach,5
268,Aamras,5
269,Blueberry Cheesecake,5
269,Coffee,5
269,Ferrero Rocher,3
269,Hazelnut,3
269,Chocolate Fudge,3
269,Watermelon Sorbet,5
269,Tender Coconut,5
269,Lemon Sorbet,5
269,Pan (Betel Leaf),5
269,Matcha Green Tea,5
269,Kaju Draksh,4
269,Dry Fruit,3
269,Chocolate,4
269,Malai Kulfi,4
269,Mango Kulfi,5
269,Strawberry Cheesecake,5
270,Jackfruit,4
270,Tutti Frutti,4
270,Litchi,3
270,Pan (Betel Leaf),5
270,Thandai,5
270,Pista (Pistachio),5
270,Dark Chocolate,5
270,Rocky Road,5
270,Red Velvet,5
270,S'mores,5
270,Rooh Afza,5
270,Kesar Pista Kulfi,5
270,Peanut Butter Cup,5
270,Aamras,4
270,Rajbhog,5
270,Cookies and Cream,5
271,Malai Kulfi,5
271,Rose (Gulab),5
271,Vanilla,5
271,Pista (Pistachio),5
271,Neapolitan,4
271,Rabri,5
271,Thandai,5
271,Peach,5
271,Dark Chocolate,4
271,Tender Coconut,5
271,Mango Kulfi,5
271,Jackfruit,5
271,Watermelon Sorbet,4
271,Coconut,5
271,Hazelnut,5
271,Chocolate Almond,5
271,Kaju Draksh,5
272,Dry Fruit,5
272,Lemon Sorbet,3
272,Watermelon Sorbet,4
272,Mango Kulfi,5
272,Rabri,5
272,Aamras,5
272,S'mores,5
272,Dark Chocolate,5
272,Peanut Butter Cup,5
272,Pan (Betel Leaf),5
272,Sitaphal (Custard Apple),5
272,Red Velvet,5
272,Gajar Halwa,5
272,Chocolate,5
272,Rooh Afza,5
272,Gulkand,5
273,Vanilla,5
273,Peanut Butter Cup,1
273,Matcha Green Tea,5
273,Chikoo (Sapodilla),5
273,Kesar (Saffron),4
273,Rajbhog,3
273,Chocolate Fudge,3
273,Hazelnut,3
273,Gulkand,5
273,Kaju Draksh,4
273,Black Currant,5
273,Mint Chocolate Chip,3
273,Coffee,4
273,Guava,5
273,Orange Cream,5
273,Rocky Road,1
273,Tutti Frutti,5
273,Neapolitan,5
273,Tiramisu,4
274,Mango Alphonso,4
274,Cookies and Cream,5
274,Mango Sorbet,3
274,Pan (Betel Leaf),4
274,Rooh Afza,4
274,Matcha Green Tea,4
274,Salted Caramel,5
274,Tender Coconut,4
274,Chocolate Almond,5
274,Pineapple,3
274,Butterscotch,5
274,Tiramisu,5
274,Chikoo (Sapodilla),4
274,Anjeer (Fig),4
274,Malai Kulfi,5
274,Ferrero Rocher,5
274,Guava,3
274,Caramel Swirl,5
274,Red Velvet,5
274,Custard,5
275,Cookies and Cream,5
275,Hazelnut,5
275,Butterscotch,5
275,Pan (Betel Leaf),4
275,Malai Kulfi,5
275,Rose (Gulab),3
275,Cookie Dough,5
275,Pista (Pistachio),5
275,Badam (Almond),4
275,Salted Caramel,5
275,Guava,3
275,Birthday Cake,5
275,Lemon Sorbet,3
275,Sweet Corn,5
275,Sitaphal (Custard Apple),4
275,Chikoo (Sapodilla),4
275,Black Currant,4
275,Orange Cream,4
275,Watermelon Sorbet,2
275,Gajar Halwa,5
275,Strawberry,3
276,Anjeer (Fig),4
276,Peach,3
276,Thandai,5
276,Ferrero Rocher,5
276,Sweet Corn,4
276,Cookies and Cream,4
276,Strawberry Cheesecake,4
276,Tutti Frutti,4
276,Kaju Draksh,5
276,Mango Alphonso,4
276,Litchi,4
276,Kesar Pista Kulfi,5
276,Red Velvet,4
276,Blueberry Cheesecake,4
276,Chocolate Fudge,4
276,Cookie Dough,4
276,Gulkand,5
276,Elaichi (Cardamom),5
276,Tender Coconut,5
276,Watermelon Sorbet,3
276,Pan (Betel Leaf),5
277,Rose (Gulab),4
277,Coconut,5
277,Tutti Frutti,5
277,Mango Kulfi,5
277,Strawberry,5
277,Birthday Cake,5
277,Kesar (Saffron),5
277,Peanut Butter Cup,5
277,Rajbhog,4
277,Lavender Honey,4
277,Chocolate,5
277,Ferrero Rocher,5
277,Red Velvet,5
277,Anjeer (Fig),5
277,Jackfruit,5
277,Elaichi (Cardamom),5
278,Matcha Green Tea,5
278,Dark Chocolate,5
278,Sweet Corn,4
278,Badam (Almond),5
278,Malai Kulfi,5
278,S'mores,5
278,Chikoo (Sapodilla),5
278,Neapolitan,5
278,Mango Alphonso,5
278,Blueberry Cheesecake,5
278,Cookie Dough,5
278,Kesar Pista Kulfi,5
278,Mango Kulfi,5
278,Black Currant,4
278,Red Velvet,5
278,Gulkand,5
278,Peach,4
278,Jackfruit,5
279,Rajbhog,5
279,Chocolate Almond,5
279,Pista (Pistachio),5
279,Kesar Pista Kulfi,5
279,Aamras,4
279,S'mores,4
279,Orange Cream,4
279,Peanut Butter Cup,5
279,Gajar Halwa,5
279,Mango Alphonso,4
279,Sitaphal (Custard Apple),4
279,Butterscotch,5
279,Blueberry Cheesecake,4
279,Vanilla,5
279,Kaju Draksh,5
279,Coffee,5
279,Chikoo (Sapodilla),5
279,Peach,3
279,Pan (Betel Leaf),5
280,Tiramisu,5
280,Sitaphal (Custard Apple),5
280,Coconut,5
280,Guava,4
280,Cookie Dough,5
280,Custard,5
280,Matcha Green Tea,5
280,Chocolate,5
280,Aamras,4
280,Black Currant,4
280,Coffee,5
280,Kesar (Saffron),5
280,Thandai,5
280,Tutti Frutti,4
280,Lemon Sorbet,4
280,Rabri,5
280,Dry Fruit,5
280,Vanilla,5
280,Elaichi (Cardamom),5
280,Litchi,4
281,Dark Chocolate,3
281,Tutti Frutti,5
281,Dry Fruit,3
281,Black Currant,5
281,Peanut Butter Cup,2
281,Kaju Draksh,4
281,Badam (Almond),3
281,Strawberry Cheesecake,5
281,Chocolate Almond,2
281,Rajbhog,4
281,Kesar (Saffron),5
281,Pan (Betel Leaf),5
281,Mango Sorbet,5
281,Malai Kulfi,4
281,Coconut,5
281,Salted Caramel,5
281,Jamun,5
282,Coffee,4
282,Sweet Corn,5
282,Cookie Dough,4
282,Blueberry Cheesecake,5
282,Kesar (Saffron),4
282,Neapolitan,5
282,Kaju Draksh,4
282,Mango Sorbet,5
282,Chocolate Fudge,4
282,Ferrero Rocher,3
282,Malai Kulfi,4
282,Gajar Halwa,4
282,Caramel Swirl,5
282,Pan (Betel Leaf),4
282,Sitaphal (Custard Apple),5
282,Anjeer (Fig),4
282,Dry Fruit,3
282,Custard,4
282,Strawberry,5
282,Dark Chocolate,4
282,Cookies and Cream,4
282,Aamras,5
283,Peach,5
283,Gajar Halwa,4
283,Mango Kulfi,5
283,Red Velvet,4
283,Lemon Sorbet,5
283,Badam (Almond),3
283,Pan (Betel Leaf),5
283,Watermelon Sorbet,5
283,Strawberry,5
283,Peanut Butter Cup,2
283,Jamun,5
283,Black Currant,5
283,Birthday Cake,4
283,Kaju Draksh,4
283,Rajbhog,4
283,Matcha Green Tea,5
283,Pineapple,5
283,Sitaphal (Custard Apple),5
283,Pista (Pistachio),3
283,Chikoo (Sapodilla),5
284,Hazelnut,5
284,Birthday Cake,5
284,Watermelon Sorbet,3
284,Mango Kulfi,4
284,Aamras,5
284,Rabri,5
284,Dark Chocolate,5
284,Cookies and Cream,5
284,Kesar (Saffron),5
284,Thandai,5
284,Ferrero Rocher,5
284,Badam (Almond),5
284,Rocky Road,5
284,Custard,5
284,Strawberry,4
284,Neapolitan,5
284,Gajar Halwa,5
284,Cookie Dough,5
284,Salted Caramel,5
285,Coffee,5
285,Aamras,5
285,Mint Chocolate Chip,5
285,Pan (Betel Leaf),5
285,Birthday Cake,5
285,Black Currant,4
285,Custard,5
285,Caramel Swirl,5
285,Kesar (Saffron),5
285,Tiramisu,5
285,Peanut Butter Cup,5
285,Tutti Frutti,5
285,Blueberry Cheesecake,5
285,Dry Fruit,5
285,Salted Caramel,5
285,Sitaphal (Custard Apple),5
285,Sweet Corn,5
285,Orange Cream,4
285,Badam (Almond),5
285,Mango Alphonso,5
285,Chocolate,4
285,Kaju Draksh,5
286,S'mores,2
286,Blueberry Cheesecake,5
286,Lemon Sorbet,5
286,Litchi,5
286,Chocolate,2
286,Pineapple,5
286,Kesar Pista Kulfi,3
286,Chocolate Fudge,3
286,Peanut Butter Cup,2
286,Strawberry,5
286,Chocolate Almond,2
286,Orange Cream,5
286,Chikoo (Sapodilla),5
286,Mango Alphonso,5
286,Red Velvet,3
286,Watermelon Sorbet,5
286,Rocky Road,2
286,Tender Coconut,5
286,Peach,5
286,Hazelnut,2
286,Gajar Halwa,4
287,Lemon Sorbet,5
287,Aamras,5
287,Chocolate,2
287,Anjeer (Fig),5
287,Hazelnut,1
287,Mango Sorbet,5
287,Pista (Pistachio),3
287,Rajbhog,3
287,Biscoff,3
287,Lavender Honey,4
287,Litchi,5
287,Sitaphal (Custard Apple),5
287,Badam (Almond),3
287,Gajar Halwa,4
287,Peanut Butter Cup,1
287,Rose (Gulab),5
287,Watermelon Sorbet,5
287,Mango Kulfi,5
287,Dark Chocolate,3
287,Malai Kulfi,3
287,Orange Cream,5
288,Pan (Betel Leaf),5
288,Birthday Cake,4
288,Mango Alphonso,5
288,Badam (Almond),3
288,Kaju Draksh,4
288,Orange Cream,5
288,Tiramisu,4
288,Kesar (Saffron),5
288,Rooh Afza,5
288,Tender Coconut,5
288,Neapolitan,5
288,Anjeer (Fig),5
288,Lavender Honey,5
288,Dry Fruit,3
288,Tutti Frutti,5
288,Salted Caramel,5
288,Rajbhog,4
289,Chikoo (Sapodilla),5
289,Tutti Frutti,4
289,Chocolate,5
289,Kaju Draksh,5
289,Rooh Afza,5
289,Butterscotch,5
289,Orange Cream,5
289,Tiramisu,5
289,Lemon Sorbet,4
289,Thandai,5
289,Matcha Green Tea,5
289,Dark Chocolate,5
289,S'mores,5
289,Lavender Honey,5
289,Custard,5
289,Sweet Corn,5
290,Matcha Green Tea,3
290,Anjeer (Fig),5
290,Gulkand,4
290,Dry Fruit,4
290,Kesar (Saffron),4
290,Dark Chocolate,5
290,Ferrero Rocher,5
290,Caramel Swirl,5
290,Lavender Honey,4
290,Cookies and Cream,5
290,Coconut,5
290,Rajbhog,4
290,Jamun,4
290,Kesar Pista Kulfi,4
290,Pan (Betel Leaf),4
290,Blueberry Cheesecake,5
290,S'mores,4
290,Salted Caramel,4
290,Chocolate,5
290,Rocky Road,4
291,Rabri,5
291,Watermelon Sorbet,3
291,Chikoo (Sapodilla),5
291,Ferrero Rocher,5
291,Black Currant,4
291,Sweet Corn,5
291,Biscoff,5
291,Neapolitan,5
291,Caramel Swirl,5
291,Gulkand,4
291,Sitaphal (Custard Apple),4
291,Butterscotch,5
291,Coffee,5
291,Coconut,4
291,Badam (Almond),5
291,S'mores,5
291,Vanilla,5
291,Cookies and Cream,5
292,Rooh Afza,5
292,Chocolate,4
292,Sweet Corn,5
292,Litchi,4
292,Sitaphal (Custard Apple),5
292,Cookies and Cream,4
292,Blueberry Cheesecake,4
292,Butterscotch,5
292,Gajar Halwa,5
292,Lemon Sorbet,3
292,Anjeer (Fig),4
292,Rabri,5
292,Black Currant,4
292,Pan (Betel Leaf),5
292,Mint Chocolate Chip,5
292,Pista (Pistachio),5
293,Jamun,4
293,Peach,4
293,Peanut Butter Cup,5
293,Butterscotch,5
293,Rabri,5
293,Biscoff,5
293,Hazelnut,5
293,Cookie Dough,5
293,Chocolate,5
293,Watermelon Sorbet,3
293,Neapolitan,5
293,Sweet Corn,5
293,Lavender Honey,5
293,Strawberry Cheesecake,5
293,Dark Chocolate,5
294,Birthday Cake,5
294,Matcha Green Tea,4
294,Custard,5
294,Caramel Swirl,5
294,Strawberry Cheesecake,4
294,Gulkand,4
294,Lemon Sorbet,3
294,Kesar Pista Kulfi,5
294,Anjeer (Fig),4
294,Jamun,4
294,Rocky Road,5
294,Badam (Almond),5
294,Pista (Pistachio),5
294,Neapolitan,5
294,Mint Chocolate Chip,5
294,Chocolate,5
294,Coconut,5
294,Pan (Betel Leaf),4
294,Orange Cream,4
294,Dry Fruit,5
294,Hazelnut,5
295,Caramel Swirl,5
295,Gulkand,5
295,Thandai,5
295,Gajar Halwa,5
295,Coffee,5
295,Neapolitan,4
295,Birthday Cake,4
295,Red Velvet,4
295,Tender Coconut,4
295,Vanilla,5
295,Blueberry Cheesecake,4
295,Peach,4
295,Mango Kulfi,4
295,Kaju Draksh,5
295,Elaichi (Cardamom),5
295,Kesar (Saffron),5
295,Peanut Butter Cup,5
295,Lavender Honey,5
295,Sweet Corn,4
296,Kesar (Saffron),4
296,Badam (Almond),3
296,Lavender Honey,4
296,Dark Chocolate,3
296,Chikoo (Sapodilla),5
296,Black Currant,5
296,Chocolate Almond,2
296,Caramel Swirl,4
296,Tiramisu,4
296,Butterscotch,5
296,Rocky Road,2
296,Blueberry Cheesecake,5
296,Chocolate,3
296,Salted Caramel,5
296,Coffee,4
296,Pan (Betel Leaf),5
297,Salted Caramel,5
297,Pan (Betel Leaf),5
297,Rose (Gulab),4
297,Malai Kulfi,4
297,Watermelon Sorbet,5
297,Anjeer (Fig),5
297,Peanut Butter Cup,2
297,Kesar (Saffron),4
297,Mango Kulfi,5
297,Cookies and Cream,4
297,Aamras,5
297,Hazelnut,3
297,Coconut,5
297,Tiramisu,4
297,Dry Fruit,3
297,Guava,5
297,Matcha Green Tea,5
297,Red Velvet,3
297,Birthday Cake,4
297,Coffee,4
297,Sweet Corn,5
298,Gajar Halwa,4
298,Blueberry Cheesecake,5
298,Pan (Betel Leaf),5
298,Dark Chocolate,3
298,Guava,5
298,Black Currant,5
298,Matcha Green Tea,5
298,Strawberry Cheesecake,5
298,Jackfruit,5
298,Tutti Frutti,5
298,Badam (Almond),3
298,Watermelon Sorbet,5
298,Salted Caramel,5
298,Rose (Gulab),5
298,Caramel Swirl,5
298,Coconut,5
298,Chocolate,3
298,Dry Fruit,3
298,Elaichi (Cardamom),4
298,Kesar Pista Kulfi,3
299,Pista (Pistachio),3
299,Ferrero Rocher,2
299,Mint Chocolate Chip,4
299,Kaju Draksh,4
299,Cookie Dough,4
299,Aamras,5
299,Vanilla,5
299,Thandai,4
299,Chocolate,3
299,Jackfruit,5
299,Coffee,4
299,Badam (Almond),3
299,Lavender Honey,5
299,Pan (Betel Leaf),5
299,Chocolate Fudge,2
299,Coconut,5
299,Mango Sorbet,5
299,Gulkand,4
299,Dry Fruit,3
299,Tiramisu,4
299,Rabri,3
299,Rooh Afza,5
300,Mint Chocolate Chip,5
300,Tutti Frutti,4
300,Pineapple,4
300,Pan (Betel Leaf),4
300,Chocolate Almond,5
300,Orange Cream,4
300,Biscoff,5
300,Vanilla,5
300,Pista (Pistachio),5
300,Strawberry,4
300,Rajbhog,5
300,Dry Fruit,5
300,Gajar Halwa,5
300,Lavender Honey,4
300,Chikoo (Sapodilla),5
301,Anjeer (Fig),4
301,Mango Kulfi,5
301,Biscoff,5
301,Butterscotch,5
301,Watermelon Sorbet,3
301,Lemon Sorbet,3
301,Chocolate Almond,5
301,Peach,4
301,Gajar Halwa,5
301,Caramel Swirl,5
301,Peanut Butter Cup,5
301,Tutti Frutti,4
301,Sitaphal (Custard Apple),4
301,Guava,4
301,Ferrero Rocher,5
301,Pan (Betel Leaf),5
301,Mango Alphonso,4
301,Orange Cream,4
301,Elaichi (Cardamom),5
301,Pineapple,4
302,Sweet Corn,5
302,Red Velvet,5
302,Blueberry Cheesecake,5
302,Gulkand,5
302,Pan (Betel Leaf),5
302,Kesar Pista Kulfi,5
302,Lemon Sorbet,5
302,Kesar (Saffron),5
302,Watermelon Sorbet,4
302,Custard,5
302,Rajbhog,5
302,Mango Kulfi,5
302,Aamras,5
302,Tutti Frutti,5
302,Pista (Pistachio),5
302,Peach,5
302,Litchi,5
302,Orange Cream,5
302,Anjeer (Fig),5
302,Cookie Dough,5
303,Black Currant,4
303,Thandai,5
303,Kaju Draksh,5
303,Butterscotch,5
303,Badam (Almond),5
303,Neapolitan,5
303,Tender Coconut,5
303,Sweet Corn,5
303,Jackfruit,5
303,Strawberry,5
303,Sitaphal (Custard Apple),5
303,Ferrero Rocher,5
303,Jamun,3
303,Pan (Betel Leaf),5
303,Blueberry Cheesecake,4
303,Peach,5
303,Chocolate,5
303,Matcha Green Tea,5
304,Dry Fruit,5
304,Aamras,4
304,Mint Chocolate Chip,5
304,S'mores,5
304,Biscoff,5
304,Chocolate Almond,5
304,Lavender Honey,4
304,Anjeer (Fig),4
304,Pista (Pistachio),5
304,Mango Sorbet,3
304,Kesar Pista Kulfi,5
304,Mango Alphonso,3
304,Rose (Gulab),4
304,Gulkand,4
304,Coffee,5
305,Aamras,5
305,Tutti Frutti,5
305,Lemon Sorbet,5
305,Malai Kulfi,4
305,Anjeer (Fig),5
305,Pineapple,5
305,Chocolate,3
305,Chikoo (Sapodilla),5
305,Custard,5
305,Rabri,4
305,Sweet Corn,5
305,Tender Coconut,5
305,Mango Alphonso,5
305,Cookie Dough,4
305,Orange Cream,5
306,Lavender Honey,5
306,Malai Kulfi,4
306,Vanilla,5
306,Lemon Sorbet,5
306,Coffee,4
306,S'mores,5
306,Tutti Frutti,5
306,Sweet Corn,5
306,Salted Caramel,4
306,Custard,5
306,Rajbhog,4
306,Dry Fruit,4
306,Butterscotch,4
306,Jamun,5
306,Rooh Afza,5
306,Chocolate Fudge,5
306,Rocky Road,4
306,Blueberry Cheesecake,5
306,Birthday Cake,5
307,Matcha Green Tea,5
307,Jackfruit,5
307,Kaju Draksh,5
307,Rabri,5
307,Malai Kulfi,5
307,S'mores,5
307,Aamras,5
307,Orange Cream,5
307,Rose (Gulab),5
307,Jamun,3
307,Guava,4
307,Tender Coconut,5
307,Tiramisu,5
307,Birthday Cake,5
307,Black Currant,4
307,Custard,5
307,Caramel Swirl,5
307,Ferrero Rocher,5
308,S'mores,4
308,Mango Alphonso,5
308,Elaichi (Cardamom),5
308,Lavender Honey,4
308,Jamun,4
308,Caramel Swirl,4
308,Black Currant,4
308,Dry Fruit,4
308,Red Velvet,4
308,Blueberry Cheesecake,5
308,Rabri,4
308,Birthday Cake,5
308,Pista (Pistachio),3
308,Dark Chocolate,3
308,Peach,4
308,Chocolate Fudge,4
309,Mango Alphonso,4
309,Badam (Almond),5
309,Dry Fruit,5
309,Strawberry Cheesecake,4
309,Peanut Butter Cup,5
309,Matcha Green Tea,5
309,Black Currant,4
309,Mint Chocolate Chip,5
309,Elaichi (Cardamom),5
309,Salted Caramel,5
309,Mango Sorbet,4
309,Mango Kulfi,4
309,Kesar (Saffron),5
309,Watermelon Sorbet,3
309,Vanilla,4
309,Rooh Afza,5
309,Dark Chocolate,5
309,Aamras,4
309,Ferrero Rocher,5
309,Chocolate Almond,5
309,Pan (Betel Leaf),5
309,Butterscotch,5
310,Chocolate Fudge,5
310,Strawberry,3
310,Kesar (Saffron),4
310,Butterscotch,5
310,Blueberry Cheesecake,4
310,Guava,3
310,Red Velvet,5
310,Tiramisu,5
310,Kesar Pista Kulfi,5
310,Mango Kulfi,4
310,Mango Sorbet,3
310,Hazelnut,5
310,Mango Alphonso,3
310,Kaju Draksh,5
310,Chocolate,5
310,Rooh Afza,4
310,Cookies and Cream,5
310,Pista (Pistachio),5
311,Rose (Gulab),4
311,Strawberry,3
311,Ferrero Rocher,5
311,S'mores,5
311,Kaju Draksh,5
311,Mango Sorbet,3
311,Pan (Betel Leaf),4
311,Coconut,4
311,Black Currant,3
311,Hazelnut,5
311,Lemon Sorbet,2
311,Peanut Butter Cup,5
311,Chikoo (Sapodilla),5
311,Mint Chocolate Chip,5
311,Aamras,4
311,Anjeer (Fig),4
311,Sitaphal (Custard Apple),4
311,Elaichi (Cardamom),4
311,Tiramisu,5
311,Watermelon Sorbet,3
312,Gulkand,4
312,Cookie Dough,5
312,Guava,3
312,Red Velvet,5
312,Cookies and Cream,5
312,Chikoo (Sapodilla),4
312,Badam (Almond),5
312,Tiramisu,5
312,Rabri,5
312,Kaju Draksh,5
312,Anjeer (Fig),4
312,Kesar (Saffron),5
312,Coffee,5
312,Matcha Green Tea,5
312,Aamras,4
312,Custard,5
312,Kesar Pista Kulfi,5
312,Coconut,5
312,Peanut Butter Cup,5
312,Caramel Swirl,5
312,Dry Fruit,5
313,Mango Alphonso,4
313,Strawberry,3
313,S'mores,5
313,Sweet Corn,4
313,Rooh Afza,4
313,Coffee,5
313,Watermelon Sorbet,3
313,Rocky Road,5
313,Tiramisu,5
313,Elaichi (Cardamom),5
313,Neapolitan,5
313,Peanut Butter Cup,5
313,Rabri,5
313,Birthday Cake,5
313,Black Currant,3
313,Lemon Sorbet,3
313,Pista (Pistachio),5
314,Black Currant,5
314,Red Velvet,4
314,Dry Fruit,3
314,Rooh Afza,4
314,Orange Cream,4
314,Mango Sorbet,5
314,Elaichi (Cardamom),4
314,Chocolate Fudge,4
314,Lemon Sorbet,5
314,Chocolate,3
314,Blueberry Cheesecake,5
314,Ferrero Rocher,3
314,Dark Chocolate,4
314,Guava,5
314,Jamun,4
314,Hazelnut,3
314,Pineapple,5
314,Tender Coconut,5
314,Peanut Butter Cup,3
314,Coconut,4
315,Mango Sorbet,3
315,Kaju Draksh,5
315,Elaichi (Cardamom),5
315,S'mores,5
315,Tiramisu,5
315,Vanilla,5
315,Cookie Dough,5
315,Peanut Butter Cup,5
315,Litchi,3
315,Chikoo (Sapodilla),5
315,Kesar (Saffron),5
315,Lavender Honey,4
315,Coffee,5
315,Chocolate,5
315,Jackfruit,4
315,Hazelnut,5
315,Tender Coconut,4
315,Custard,5
315,Lemon Sorbet,3
315,Kesar Pista Kulfi,5
316,Pan (Betel Leaf),5
316,Chocolate Fudge,5
316,Pineapple,4
316,Kesar (Saffron),5
316,Pista (Pistachio),5
316,Matcha Green Tea,5
316,Badam (Almond),5
316,Hazelnut,5
316,Vanilla,5
316,Mint Chocolate Chip,5
316,Tiramisu,5
316,Strawberry,5
316,Elaichi (Cardamom),5
316,Gulkand,5
316,Neapolitan,5
316,Jamun,5
